X,Y,Z,surface,group
454607.52736199996,6784855.882706,-1879.651245,tarbert,tarbert c
455257.52736199996,6787155.882706,-1857.861816,tarbert,tarbert c
455357.52736199996,6785805.882706,-1874.652222,tarbert,tarbert c
454757.52736199996,6784955.882706,-1881.8415530000002,tarbert,tarbert c
455257.52736199996,6789255.882706,-1916.157227,tarbert,tarbert c
454807.52736199996,6783305.882706,-1885.903076,tarbert,tarbert c
454657.52736199996,6784605.882706,-1891.893066,tarbert,tarbert c
455457.52736199996,6789155.882706,-1883.9854739999998,tarbert,tarbert c
454907.52736199996,6785005.882706,-1870.855469,tarbert,tarbert c
454457.52736199996,6789255.882706,-1947.484497,tarbert,tarbert c
455407.52736199996,6786855.882706,-1865.745483,tarbert,tarbert c
454407.52736199996,6787755.882706,-1915.390137,tarbert,tarbert c
454957.52736199996,6784605.882706,-1867.937988,tarbert,tarbert c
454757.52736199996,6787255.882706,-1911.749634,tarbert,tarbert c
454757.52736199996,6783455.882706,-1885.1542969999998,tarbert,tarbert c
454807.52736199996,6784905.882706,-1866.218628,tarbert,tarbert c
455007.52736199996,6789005.882706,-1942.0640870000002,tarbert,tarbert c
455007.52736199996,6788105.882706,-1889.032593,tarbert,tarbert c
455357.52736199996,6783855.882706,-1774.779175,tarbert,tarbert c
455057.52736199996,6785605.882706,-1888.6656489999998,tarbert,tarbert c
454707.52736199996,6788205.882706,-1913.534424,tarbert,tarbert c
455007.52736199996,6783505.882706,-1864.395752,tarbert,tarbert c
454807.52736199996,6788405.882706,-1920.750977,tarbert,tarbert c
454657.52736199996,6786355.882706,-1952.598511,tarbert,tarbert c
455346.320331,6781206.482193,-1865.3768309999998,tarbert,tarbert e
455146.320331,6781756.482193,-1859.808472,tarbert,tarbert e
455446.320331,6781306.482193,-1847.327271,tarbert,tarbert e
454946.320331,6782906.482193,-1868.714966,tarbert,tarbert e
455696.320331,6781256.482193,-1843.985352,tarbert,tarbert e
454996.320331,6783206.482193,-1866.268066,tarbert,tarbert e
454896.320331,6782206.482193,-1857.360107,tarbert,tarbert e
455796.320331,6781206.482193,-1840.097778,tarbert,tarbert e
454996.320331,6782106.482193,-1870.149536,tarbert,tarbert e
455196.320331,6782706.482193,-1850.9122309999998,tarbert,tarbert e
455096.320331,6782756.482193,-1865.8344730000001,tarbert,tarbert e
454546.320331,6780956.482193,-1933.8190920000002,tarbert,tarbert e
455546.320331,6783006.482193,-1852.4001460000002,tarbert,tarbert e
454946.320331,6781906.482193,-1856.0888670000002,tarbert,tarbert e
455096.320331,6781356.482193,-1866.0410160000001,tarbert,tarbert e
455196.320331,6782056.482193,-1843.785522,tarbert,tarbert e
455296.320331,6782806.482193,-1851.658936,tarbert,tarbert e
455646.320331,6782306.482193,-1845.903198,tarbert,tarbert e
454846.320331,6781006.482193,-1893.2401120000002,tarbert,tarbert e
455646.320331,6781306.482193,-1843.550903,tarbert,tarbert e
455696.320331,6780956.482193,-1850.170654,tarbert,tarbert e
455396.320331,6782156.482193,-1841.617432,tarbert,tarbert e
455846.320331,6782956.482193,-1807.0246579999998,tarbert,tarbert e
455196.320331,6781406.482193,-1883.022095,tarbert,tarbert e
455396.320331,6783006.482193,-1854.531494,tarbert,tarbert e
455796.320331,6781856.482193,-1824.871582,tarbert,tarbert e
455446.320331,6781256.482193,-1850.727295,tarbert,tarbert e
454896.320331,6782606.482193,-1864.344971,tarbert,tarbert e
455246.320331,6783156.482193,-1862.7712399999998,tarbert,tarbert e
455296.320331,6780906.482193,-1894.9589839999999,tarbert,tarbert e
455346.320331,6781056.482193,-1877.8815920000002,tarbert,tarbert e
455446.320331,6781806.482193,-1832.515137,tarbert,tarbert e
454846.320331,6782706.482193,-1862.582275,tarbert,tarbert e
455346.320331,6783106.482193,-1866.385132,tarbert,tarbert e
455846.320331,6782306.482193,-1811.679199,tarbert,tarbert e
455096.320331,6783206.482193,-1869.0058589999999,tarbert,tarbert e
455696.320331,6781806.482193,-1815.2987059999998,tarbert,tarbert e
455146.320331,6781256.482193,-1872.968994,tarbert,tarbert e
454896.320331,6782356.482193,-1859.406982,tarbert,tarbert e
455396.320331,6781156.482193,-1868.102173,tarbert,tarbert e
455646.320331,6780906.482193,-1855.035767,tarbert,tarbert e
455196.320331,6781106.482193,-1881.548218,tarbert,tarbert e
454996.320331,6781856.482193,-1864.6429440000002,tarbert,tarbert e
455346.320331,6781656.482193,-1843.125732,tarbert,tarbert e
454946.320331,6782906.482193,-1868.714966,tarbert,tarbert e
455446.320331,6780956.482193,-1893.4271239999998,tarbert,tarbert e
454996.320331,6781556.482193,-1863.737671,tarbert,tarbert e
455796.320331,6781306.482193,-1839.937012,tarbert,tarbert e
455446.320331,6782456.482193,-1827.59668,tarbert,tarbert e
455596.320331,6782806.482193,-1823.10022,tarbert,tarbert e
455446.320331,6781506.482193,-1847.8378910000001,tarbert,tarbert e
455596.320331,6783156.482193,-1845.488892,tarbert,tarbert e
455796.320331,6780906.482193,-1849.8024899999998,tarbert,tarbert e
455646.320331,6783106.482193,-1845.6307370000002,tarbert,tarbert e
455796.320331,6782256.482193,-1827.633301,tarbert,tarbert e
455146.320331,6781906.482193,-1857.469482,tarbert,tarbert e
455146.320331,6780856.482193,-1895.8452149999998,tarbert,tarbert e
454996.320331,6781356.482193,-1881.8419190000002,tarbert,tarbert e
455346.320331,6781656.482193,-1843.125732,tarbert,tarbert e
455046.320331,6780906.482193,-1900.628418,tarbert,tarbert e
455546.320331,6781306.482193,-1858.62439,tarbert,tarbert e
455346.320331,6782456.482193,-1830.9360350000002,tarbert,tarbert e
455796.320331,6782056.482193,-1824.48645,tarbert,tarbert e
455246.320331,6783056.482193,-1864.942017,tarbert,tarbert e
455746.320331,6781406.482193,-1837.871582,tarbert,tarbert e
455746.320331,6782606.482193,-1794.2713620000002,tarbert,tarbert e
455096.320331,6782606.482193,-1859.0090329999998,tarbert,tarbert e
455246.320331,6783156.482193,-1862.7712399999998,tarbert,tarbert e
455646.320331,6781456.482193,-1851.235718,tarbert,tarbert e
455396.320331,6783106.482193,-1863.153809,tarbert,tarbert e
455446.320331,6782356.482193,-1847.116821,tarbert,tarbert e
455146.320331,6782056.482193,-1847.695801,tarbert,tarbert e
455696.320331,6782306.482193,-1834.953491,tarbert,tarbert e
455096.320331,6782556.482193,-1855.733521,tarbert,tarbert e
455646.320331,6782056.482193,-1828.7285160000001,tarbert,tarbert e
455846.320331,6782056.482193,-1824.25415,tarbert,tarbert e
455646.320331,6781806.482193,-1807.713257,tarbert,tarbert e
455496.320331,6783006.482193,-1846.163574,tarbert,tarbert e
454946.320331,6781856.482193,-1869.45813,tarbert,tarbert e
454796.320331,6780756.482193,-1908.227539,tarbert,tarbert e
455646.320331,6781556.482193,-1837.3452149999998,tarbert,tarbert e
454946.320331,6783106.482193,-1876.0839839999999,tarbert,tarbert e
455546.320331,6782706.482193,-1812.2749019999999,tarbert,tarbert e
455146.320331,6782656.482193,-1859.646118,tarbert,tarbert e
455846.320331,6781706.482193,-1815.9739989999998,tarbert,tarbert e
455446.320331,6782406.482193,-1838.049927,tarbert,tarbert e
455796.320331,6782356.482193,-1814.1033940000002,tarbert,tarbert e
455046.320331,6780956.482193,-1884.0948489999998,tarbert,tarbert e
454846.320331,6782906.482193,-1868.3853760000002,tarbert,tarbert e
455446.320331,6782656.482193,-1815.0097660000001,tarbert,tarbert e
455646.320331,6782106.482193,-1828.996338,tarbert,tarbert e
455646.320331,6781306.482193,-1843.550903,tarbert,tarbert e
454946.320331,6782456.482193,-1849.7902829999998,tarbert,tarbert e
454946.320331,6781306.482193,-1896.670166,tarbert,tarbert e
454446.320331,6780906.482193,-1950.2008059999998,tarbert,tarbert e
455346.320331,6782756.482193,-1839.9829100000002,tarbert,tarbert e
455346.320331,6783006.482193,-1859.919189,tarbert,tarbert e
455646.320331,6783006.482193,-1838.803345,tarbert,tarbert e
455096.320331,6782706.482193,-1862.930298,tarbert,tarbert e
455046.320331,6783006.482193,-1861.069336,tarbert,tarbert e
